URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Remote Address,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Response Speed (KB/s),Request Header Size (bytes),Request Body Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://itunes.apple.com:443,Complete,-1,https,CONNECT,,/127.0.0.1,itunes.apple.com/23.206.210.217,,13 Feb 2014 13:22:01,,,13 Feb 2014 13:22:02,1127,,,,17.008825,,192,2100,0,17337,,
https://s.mzstatic.com:443,Complete,-1,https,CONNECT,,/127.0.0.1,s.mzstatic.com/23.207.3.205,,13 Feb 2014 13:22:02,,,13 Feb 2014 13:22:03,622,,,,3.3190565,,188,818,0,1108,,
https://s.mzstatic.com:443,Complete,-1,https,CONNECT,,/127.0.0.1,s.mzstatic.com/23.207.3.205,,13 Feb 2014 13:22:02,,,13 Feb 2014 13:22:03,687,,,,2.7093568,,188,802,0,916,,
https://s.mzstatic.com:443,Complete,-1,https,CONNECT,,/127.0.0.1,s.mzstatic.com/23.207.3.205,,13 Feb 2014 13:22:03,,,13 Feb 2014 13:22:03,222,,,,5.102759,,188,834,0,138,,
https://s.mzstatic.com:443,Complete,-1,https,CONNECT,,/127.0.0.1,s.mzstatic.com/23.207.3.205,,13 Feb 2014 13:22:03,,,13 Feb 2014 13:22:03,218,,,,8.108157,,188,834,0,788,,
https://itunes.apple.com:443,Complete,-1,https,CONNECT,,/127.0.0.1,itunes.apple.com/23.206.210.217,,13 Feb 2014 13:22:03,,,13 Feb 2014 13:22:03,257,,,,42.71036,,192,2052,0,8996,,
https://client-api.itunes.apple.com:443,Complete,-1,https,CONNECT,,/127.0.0.1,client-api.itunes.apple.com/23.206.210.217,,13 Feb 2014 13:22:03,,,13 Feb 2014 13:22:03,306,,,,49.268536,,214,2687,0,12537,,
http://a2.mzstatic.com/us/r30/Purple4/v4/2d/53/86/2d538696-567a-26cf-7047-04f3d7cfa3dd/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:04,13 Feb 2014 13:22:04,13 Feb 2014 13:22:05,13 Feb 2014 13:22:05,937,0,13,517,19.60108,1385.2914,366,,242,18199,,
http://a3.mzstatic.com/us/r30/Purple6/v4/ca/54/aa/ca54aaad-bf3f-f09f-8733-7bd13eebb5b8/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a3.mzstatic.com/23.218.156.18,,13 Feb 2014 13:22:04,13 Feb 2014 13:22:04,13 Feb 2014 13:22:05,13 Feb 2014 13:22:05,1351,0,47,840,14.909385,420.9608,366,,242,20018,,
http://a4.mzstatic.com/us/r30/Purple4/v4/ef/9e/b1/ef9eb104-eb7d-b85a-d9ec-3e3b3a13f7f0/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:04,13 Feb 2014 13:22:04,13 Feb 2014 13:22:05,13 Feb 2014 13:22:05,1268,1,3,769,16.9258,7034.8306,366,,242,21369,,
http://a4.mzstatic.com/us/r30/Purple6/v4/aa/2c/f5/aa2cf56e-70ab-dde5-34a0-72dda3059ad3/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:04,13 Feb 2014 13:22:04,13 Feb 2014 13:22:05,13 Feb 2014 13:22:05,1350,0,47,804,1.7288773,42.054523,366,,240,1784,,
http://a5.mzstatic.com/us/r30/Purple6/v4/b0/9e/5e/b09e5e4c-1a06-4392-efb2-01e878bbccaa/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:04,13 Feb 2014 13:22:04,13 Feb 2014 13:22:05,13 Feb 2014 13:22:05,1307,0,4,805,8.830904,2796.1423,366,,242,11211,,
http://a4.mzstatic.com/us/r30/Purple6/v4/fa/42/9a/fa429ad9-c924-d590-c9d4-78c2e54f0bd7/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:04,13 Feb 2014 13:22:04,13 Feb 2014 13:22:05,13 Feb 2014 13:22:05,1266,0,3,768,13.455118,5558.9194,366,,242,16835,,
https://se.itunes.apple.com:443,Complete,-1,https,CONNECT,,/127.0.0.1,se.itunes.apple.com/23.207.2.217,,13 Feb 2014 13:22:04,,,13 Feb 2014 13:22:05,1263,,,,2.3845754,,198,2748,0,138,,
https://client-api.itunes.apple.com:443,Complete,-1,https,CONNECT,,/127.0.0.1,client-api.itunes.apple.com/23.206.210.217,,13 Feb 2014 13:22:04,,,13 Feb 2014 13:22:05,977,,,,16.902428,,214,2735,0,13961,,
https://client-api.itunes.apple.com:443,Complete,-1,https,CONNECT,,/127.0.0.1,client-api.itunes.apple.com/23.206.210.217,,13 Feb 2014 13:22:04,,,13 Feb 2014 13:22:05,856,,,,2.9194198,,214,2207,0,138,,
https://client-api.itunes.apple.com:443,Complete,-1,https,CONNECT,,/127.0.0.1,client-api.itunes.apple.com/23.206.210.217,,13 Feb 2014 13:22:04,,,13 Feb 2014 13:22:05,986,,,,16.557983,,214,2735,0,13769,,
https://client-api.itunes.apple.com:443,Complete,-1,https,CONNECT,,/127.0.0.1,client-api.itunes.apple.com/23.206.210.217,,13 Feb 2014 13:22:04,,,13 Feb 2014 13:22:05,972,,,,17.06975,,214,2735,0,14041,,
http://a1.mzstatic.com/us/r30/Purple/v4/1b/a6/05/1ba6053b-3ecd-6308-1ff5-55c100e16643/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:05,13 Feb 2014 13:22:05,13 Feb 2014 13:22:06,13 Feb 2014 13:22:06,1109,0,25,597,9.2196665,394.72656,365,,241,9864,,
http://a4.mzstatic.com/us/r30/Purple6/v4/bc/e6/5f/bce65fcd-bca9-c2a6-7535-12b151363645/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:05,13 Feb 2014 13:22:05,13 Feb 2014 13:22:06,13 Feb 2014 13:22:06,799,0,25,768,25.430958,798.47656,366,,242,20199,,
http://a4.mzstatic.com/us/r30/Purple6/v4/3e/c7/6d/3ec76d7d-af25-7dca-52ec-64bf427de121/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:05,13 Feb 2014 13:22:05,13 Feb 2014 13:22:06,13 Feb 2014 13:22:06,783,0,49,730,13.437401,207.42986,366,,242,10166,,
http://a1.mzstatic.com/us/r30/Purple/v4/6d/1d/52/6d1d5208-8dc3-c08e-1587-ada249f79146/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:05,13 Feb 2014 13:22:05,13 Feb 2014 13:22:06,13 Feb 2014 13:22:06,975,0,19,832,13.460537,671.97784,365,,242,12832,,
http://a4.mzstatic.com/us/r30/Purple/v4/56/a6/b6/56a6b6b8-b034-dde7-23b5-305ca1485318/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:05,13 Feb 2014 13:22:05,13 Feb 2014 13:22:06,13 Feb 2014 13:22:06,787,0,121,653,10.935762,68.181816,365,,241,8207,,
http://a1.mzstatic.com/us/r30/Purple/v4/1b/71/7d/1b717ddf-9761-8811-1345-441fa874bd25/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:05,13 Feb 2014 13:22:05,13 Feb 2014 13:22:06,13 Feb 2014 13:22:06,923,0,11,832,4.1654677,317.1165,365,,240,3332,,
http://a1.mzstatic.com/us/r30/Purple/v4/bb/c8/8e/bbc88eae-df29-01b9-2089-3fc00d0aa9a6/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:06,13 Feb 2014 13:22:06,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,827,0,14,810,8.60603,482.91016,365,,241,6682,,
http://a5.mzstatic.com/us/r30/Purple4/v4/09/64/4f/09644fd6-1a2c-8ad5-b665-73e6058b9f05/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:06,13 Feb 2014 13:22:06,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,802,0,9,709,14.05422,1212.6737,366,,242,10934,,
http://a1.mzstatic.com/us/r30/Purple6/v4/73/7d/3f/737d3fbc-cef2-ab5a-e49a-2dafa131e5c7/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:06,13 Feb 2014 13:22:06,13 Feb 2014 13:22:06,13 Feb 2014 13:22:06,707,0,3,632,7.507238,1650.0651,366,,241,4828,,
http://a5.mzstatic.com/us/r30/Purple4/v4/e0/ba/37/e0ba37d7-559a-56a3-cff7-13081f4ad16f/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:06,13 Feb 2014 13:22:06,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,730,0,15,659,11.590325,540.2344,366,,241,8057,,
https://se.itunes.apple.com:443,Complete,-1,https,CONNECT,,/127.0.0.1,se.itunes.apple.com/23.207.2.217,,13 Feb 2014 13:22:06,,,13 Feb 2014 13:22:07,730,,,,8.227204,,198,4076,0,1876,,
http://a5.mzstatic.com/us/r30/Purple/v4/e5/fa/08/e5fa08ba-095e-ee2b-5a12-062d65a24a87/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:06,13 Feb 2014 13:22:06,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,579,0,4,512,33.29252,4729.9805,365,,242,19132,,
http://a5.mzstatic.com/us/r30/Purple/v4/cf/4c/3d/cf4c3df0-125f-7fd7-4bc8-738f9397507f/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:06,13 Feb 2014 13:22:06,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,624,0,47,510,47.364845,621.26,365,,242,29658,,
http://a2.mzstatic.com/us/r30/Purple4/v4/e1/00/4a/e1004a55-9076-2548-63c7-3e0d691af96d/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:06,13 Feb 2014 13:22:06,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,284,0,10,212,58.016064,1611.9141,366,,242,16264,,
http://a2.mzstatic.com/us/r30/Purple4/v4/a7/b4/c6/a7b4c6a8-85c2-f597-975c-89d8dd79fcd0/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,360,0,2,299,10.327148,1680.1757,366,,240,3201,,
http://a2.mzstatic.com/us/r30/Purple4/v4/1e/3a/bd/1e3abd40-f49f-1e27-bd09-47da163be488/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,510,0,6,444,35.343903,2944.6614,366,,242,17850,,
http://a2.mzstatic.com/us/r30/Purple/v4/4e/35/5f/4e355f65-e671-a0f8-060b-3733152f7995/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,563,0,7,501,37.187428,2940.011,365,,242,20832,,
http://a3.mzstatic.com/us/r30/Purple/v4/7c/84/21/7c8421fd-9a76-d826-ee57-665c94a853f2/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a3.mzstatic.com/23.218.156.18,,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,524,0,29,441,11.405654,193.79715,365,,241,5514,,
http://a3.mzstatic.com/us/r30/Purple6/v4/0a/95/f5/0a95f57a-e151-ec15-8f5f-643f8ba16ab0/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a3.mzstatic.com/23.218.156.18,,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,536,0,11,467,17.31212,811.0795,366,,241,8895,,
http://a2.mzstatic.com/us/r30/Purple/v4/21/6f/f2/216ff2ee-482d-a367-cfd9-e861f9fb58cf/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,516,0,78,435,32.923027,213.22867,365,,242,16789,,
http://a3.mzstatic.com/us/r30/Purple/v4/c4/e3/e4/c4e3e472-b5bf-67f6-4e9a-3a16bc206f25/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a3.mzstatic.com/23.218.156.18,,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,517,0,11,443,37.366264,1723.8104,365,,242,19175,,
http://a3.mzstatic.com/us/r30/Purple6/v4/da/62/03/da6203de-4856-5d42-7ba2-78156b583131/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a3.mzstatic.com/23.218.156.18,,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,644,0,28,561,9.886937,214.63448,366,,241,5913,,
http://a3.mzstatic.com/us/r30/Purple/v4/4d/c7/7b/4dc77bf2-0ca3-85e6-9931-0ff84b5ae0d0/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a3.mzstatic.com/23.218.156.18,,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,615,0,25,587,29.99873,723.71094,365,,242,18285,,
http://a5.mzstatic.com/us/r30/Purple4/v4/b0/33/5a/b0335a0e-eb74-f32c-7ce0-d29cf609ae73/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,451,1,9,353,22.484756,1087.0226,366,,241,9777,,
http://a2.mzstatic.com/us/r30/Purple4/v4/e0/30/33/e03033ba-2c7e-4ec7-5f25-0f11d32f70e1/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,562,0,19,460,14.075011,397.51236,366,,241,7493,,
http://a4.mzstatic.com/us/r30/Purple4/v4/0c/e7/00/0ce7000c-64af-a079-81d7-185cfe7dcf24/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,402,0,99,247,13.156872,49.814552,366,,241,4809,,
http://a3.mzstatic.com/us/r30/Purple6/v4/15/be/4a/15be4ad0-6630-a47b-a355-56eed770dfae/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a3.mzstatic.com/23.218.156.18,,13 Feb 2014 13:22:07,13 Feb 2014 13:22:07,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,356,0,6,347,67.29229,3933.1055,366,,242,23923,,
http://a4.mzstatic.com/us/r30/Purple/v4/e5/7b/e0/e57be0e4-aadf-d0a6-36a1-9c0c9cf58823/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,269,0,2,210,21.611437,2728.5154,365,,241,5347,,
http://a1.mzstatic.com/us/r30/Purple6/v4/94/f0/af/94f0af36-f8dd-537b-3b9a-0ca6b15d98b2/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,310,0,104,106,75.90726,222.82527,366,,242,23488,,
http://a5.mzstatic.com/us/r30/Purple4/v4/05/8c/7a/058c7a3b-c3f7-c9f8-a636-36b3924bc33b/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,311,1,22,213,79.13611,1102.4503,366,,242,24594,,
http://a4.mzstatic.com/us/r30/Purple4/v4/d8/65/5c/d8655c10-edef-86df-21f4-4998e51ba266/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,331,0,9,250,21.395864,747.17883,366,,241,6645,,
http://a1.mzstatic.com/us/r30/Purple/v4/66/19/a7/6619a7ab-cd41-2382-734f-26252845c375/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,315,1,38,206,79.00856,645.5592,365,,242,24878,,
http://a4.mzstatic.com/us/r30/Purple4/v4/f3/4a/1a/f34a1ade-8f57-458b-b5b9-527cbba3141c/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,240,0,2,179,43.71745,5067.383,366,,242,10136,,
http://a4.mzstatic.com/us/r30/Purple4/v4/13/b1/7e/13b17ed5-fa46-47b5-d320-0631a198c6d5/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,481,0,59,419,29.786171,236.77502,366,,242,14063,,
http://a4.mzstatic.com/us/r30/Purple/v4/82/af/61/82af61d8-8ff0-1ef3-4629-d5cac16350e9/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,652,0,28,526,34.23361,784.4238,365,,242,22249,,
http://a1.mzstatic.com/us/r30/Purple6/v4/b2/d0/ad/b2d0ad3d-2951-273f-eebb-dffd59828cba/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,385,0,3,305,13.151888,1568.6849,366,,241,4578,,
http://a1.mzstatic.com/us/r30/Purple6/v4/da/22/c4/da22c449-e294-9e71-bd8d-e0ddeb435556/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,370,1,2,363,11.681799,1982.4218,366,,240,3820,,
http://a1.mzstatic.com/us/r30/Purple6/v4/7a/1d/9a/7a1d9afb-94ed-0e72-21c7-0316b0b168e8/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,581,1,3,516,5.000471,849.2839,366,,240,2369,,
http://a5.mzstatic.com/us/r30/Purple4/v4/77/af/b5/77afb553-87b3-4036-ef78-d8586dfa3542/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,370,0,16,292,49.939293,1132.5073,366,,242,18313,,
http://a1.mzstatic.com/us/r30/Purple4/v4/1d/12/64/1d126433-59dd-292e-9fbe-38d96f223907/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,517,1,65,389,43.7772,342.69833,366,,242,22568,,
http://a5.mzstatic.com/us/r30/Purple/v4/3c/2b/a1/3c2ba145-237d-8255-6955-bcec68e32c5e/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,585,1,3,516,19.741587,3730.7942,365,,242,11219,,
http://a5.mzstatic.com/us/r30/Purple4/v4/fc/5c/7a/fc5c7af0-7c09-bcc8-cf35-08c0cad60ec2/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,454,1,54,333,59.8564,496.6182,366,,242,27219,,
http://a2.mzstatic.com/us/r30/Purple/v4/92/ee/54/92ee5402-4ca2-888b-967a-c63cca45ba1b/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:08,13 Feb 2014 13:22:08,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,573,0,4,491,15.49036,2129.8828,365,,241,8483,,
http://a5.mzstatic.com/us/r30/Purple/v4/49/6d/38/496d381b-8b32-784a-19af-ac78284b97f4/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,318,0,5,256,46.810513,2905.8594,365,,242,14636,,
http://a2.mzstatic.com/us/r30/Purple4/v4/7d/00/c8/7d00c884-00a1-5b38-21eb-eeda28ca7e2a/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,406,0,5,325,38.793106,3078.5156,366,,242,15520,,
http://a2.mzstatic.com/us/r30/Purple6/v4/6c/3b/99/6c3b9914-74c5-8fb2-f1bc-fdac97b29160/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,228,0,2,165,24.088541,2567.3828,366,,241,5017,,
http://a3.mzstatic.com/us/r30/Purple4/v4/3c/ec/a8/3ceca847-b14a-eb8b-d14c-d473190de770/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a3.mzstatic.com/23.218.156.18,,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,194,0,22,113,119.669174,1039.0181,366,,242,23165,,
http://a2.mzstatic.com/us/r30/Purple6/v4/ae/de/63/aede6342-0c9b-43e3-0182-d997ce068975/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,382,0,10,188,29.304544,1083.6914,366,,242,10855,,
http://a3.mzstatic.com/us/r30/Purple4/v4/b3/21/49/b32149cd-a038-219f-c6bc-1573b31fd81c/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a3.mzstatic.com/23.218.156.18,,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,320,1,14,174,45.22705,1008.231,366,,242,14212,,
http://a2.mzstatic.com/us/r30/Purple4/v4/95/95/46/959546ed-2c97-9bfd-83d0-24a4d7f6ddad/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,213,0,71,139,92.83762,273.47876,366,,242,19641,,
http://a3.mzstatic.com/us/r30/Purple4/v4/98/83/8e/98838e4d-33ab-e648-9c6d-4f20a30fa7be/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a3.mzstatic.com/23.218.156.18,,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,270,1,13,188,27.705439,547.9267,366,,241,7053,,
http://a5.mzstatic.com/us/r30/Purple6/v4/55/c7/7b/55c77b22-8c8b-ab6f-f2b2-90c2f2a7f66d/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,266,1,24,175,19.949776,206.21745,366,,241,4827,,
http://a4.mzstatic.com/us/r30/Purple4/v4/a1/e4/a4/a1e4a42a-7bfb-56da-5d11-6221a1ef07b6/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,329,0,18,187,88.30025,1594.0756,366,,242,29140,,
http://a2.mzstatic.com/us/r30/Purple4/v4/36/9a/46/369a467b-f8c8-6ab8-3d4f-77ba9a495cee/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,215,0,90,122,21.943132,48.44835,366,,241,4224,,
http://a3.mzstatic.com/us/r30/Purple/v4/f6/08/df/f608df56-afa6-b31f-185f-3de84015082b/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a3.mzstatic.com/23.218.156.18,,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,164,0,3,158,55.372284,2908.2031,365,,241,8693,,
http://a3.mzstatic.com/us/r30/Purple/v4/ba/3f/f7/ba3ff781-7448-34ca-a306-41a1841fd71c/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a3.mzstatic.com/23.218.156.18,,13 Feb 2014 13:22:09,13 Feb 2014 13:22:09,13 Feb 2014 13:22:10,13 Feb 2014 13:22:10,250,0,21,169,95.51953,1120.1637,365,,242,23846,,
